ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,total_E
364,7.3e-07,16.7455,68921,8e+08,1.20012e-18,1.20012e-18,1.20012e-18,3.03095e-13,9261,1e+08,-1.77616e-17,-1.77616e-17,-1.77616e-17,1.23775e-11,6.44376e-11,7.71181e-11
365,7.32e-07,16.781,68921,8e+08,1.08044e-18,1.08044e-18,1.08044e-18,3.04751e-13,9261,1e+08,-1.7391e-17,-1.7391e-17,-1.7391e-17,1.2197e-11,6.46139e-11,7.71157e-11
366,7.34e-07,16.8189,68921,8e+08,9.41728e-19,9.41728e-19,9.41728e-19,3.06413e-13,9261,1e+08,-1.69382e-17,-1.69382e-17,-1.69382e-17,1.20193e-11,6.47867e-11,7.71124e-11
367,7.36e-07,16.8535,68921,8e+08,7.35043e-19,7.35043e-19,7.35043e-19,3.08082e-13,9261,1e+08,-1.6504e-17,-1.6504e-17,-1.6504e-17,1.18452e-11,6.49551e-11,7.71084e-11
368,7.38e-07,16.8881,68921,8e+08,5.52949e-19,5.52949e-19,5.52949e-19,3.09759e-13,9261,1e+08,-1.59907e-17,-1.59907e-17,-1.59907e-17,1.16755e-11,6.51199e-11,7.71051e-11
369,7.4e-07,16.9253,68921,8e+08,6.17253e-19,6.17253e-19,6.17253e-19,3.11441e-13,9261,1e+08,-1.56399e-17,-1.56399e-17,-1.56399e-17,1.15085e-11,6.52823e-11,7.71023e-11
370,7.42e-07,16.9598,68921,8e+08,5.54454e-19,5.54454e-19,5.54454e-19,3.13131e-13,9261,1e+08,-1.5239e-17,-1.5239e-17,-1.5239e-17,1.13451e-11,6.54417e-11,7.70999e-11
371,7.44e-07,17.0927,68921,8e+08,4.84837e-19,4.84837e-19,4.84837e-19,3.14827e-13,9261,1e+08,-1.48382e-17,-1.48382e-17,-1.48382e-17,1.11854e-11,6.55979e-11,7.70981e-11
372,7.46e-07,17.1272,68921,8e+08,8.05312e-19,8.05312e-19,8.05312e-19,3.16531e-13,9261,1e+08,-1.44294e-17,-1.44294e-17,-1.44294e-17,1.10294e-11,6.57498e-11,7.70958e-11
373,7.48e-07,17.1622,68921,8e+08,6.15115e-19,6.15115e-19,6.15115e-19,3.18241e-13,9261,1e+08,-1.4022e-17,-1.4022e-17,-1.4022e-17,1.08787e-11,6.58967e-11,7.70936e-11
374,7.5e-07,17.2299,68921,8e+08,4.99376e-19,4.99376e-19,4.99376e-19,3.19958e-13,9261,1e+08,-1.36303e-17,-1.36303e-17,-1.36303e-17,1.07329e-11,6.60381e-11,7.70909e-11
375,7.52e-07,17.2676,68921,8e+08,7.48568e-19,7.48568e-19,7.48568e-19,3.21682e-13,9261,1e+08,-1.32178e-17,-1.32178e-17,-1.32178e-17,1.05929e-11,6.61744e-11,7.7089e-11
376,7.54e-07,17.3033,68921,8e+08,8.19376e-19,8.19376e-19,8.19376e-19,3.23413e-13,9261,1e+08,-1.27516e-17,-1.27516e-17,-1.27516e-17,1.04575e-11,6.63048e-11,7.70856e-11
377,7.56e-07,17.3382,68921,8e+08,7.05209e-19,7.05209e-19,7.05209e-19,3.25149e-13,9261,1e+08,-1.22681e-17,-1.22681e-17,-1.22681e-17,1.03281e-11,6.64297e-11,7.7083e-11
378,7.58e-07,17.372,68921,8e+08,5.57133e-19,5.57133e-19,5.57133e-19,3.26893e-13,9261,1e+08,-1.18308e-17,-1.18308e-17,-1.18308e-17,1.02037e-11,6.65495e-11,7.70801e-11
379,7.6e-07,17.4051,68921,8e+08,6.62919e-19,6.62919e-19,6.62919e-19,3.28644e-13,9261,1e+08,-1.13687e-17,-1.13687e-17,-1.13687e-17,1.00842e-11,6.66641e-11,7.7077e-11
380,7.62e-07,17.4395,68921,8e+08,6.84368e-19,6.84368e-19,6.84368e-19,3.30401e-13,9261,1e+08,-1.0917e-17,-1.0917e-17,-1.0917e-17,9.96938e-12,6.67737e-11,7.70735e-11
381,7.64e-07,17.5732,68921,8e+08,4.93535e-19,4.93535e-19,4.93535e-19,3.32165e-13,9261,1e+08,-1.04402e-17,-1.04402e-17,-1.04402e-17,9.85985e-12,6.68782e-11,7.70702e-11
382,7.66e-07,17.6063,68921,8e+08,2.86583e-19,2.86583e-19,2.86583e-19,3.33936e-13,9261,1e+08,-9.94207e-18,-9.94207e-18,-9.94207e-18,9.75556e-12,6.69771e-11,7.70666e-11
383,7.68e-07,17.6395,68921,8e+08,7.43914e-21,7.43914e-21,7.43914e-21,3.35714e-13,9261,1e+08,-9.45045e-18,-9.45045e-18,-9.45045e-18,9.65602e-12,6.70716e-11,7.70633e-11
384,7.7e-07,17.6777,68921,8e+08,2.60905e-19,2.60905e-19,2.60905e-19,3.37498e-13,9261,1e+08,-9.01759e-18,-9.01759e-18,-9.01759e-18,9.56171e-12,6.71599e-11,7.70591e-11
385,7.72e-07,17.7142,68921,8e+08,7.72746e-20,7.72746e-20,7.72746e-20,3.39289e-13,9261,1e+08,-8.5789e-18,-8.5789e-18,-8.5789e-18,9.47224e-12,6.72432e-11,7.70548e-11
386,7.74e-07,17.753,68921,8e+08,7.2319e-22,7.2319e-22,7.2319e-22,3.41086e-13,9261,1e+08,-8.10696e-18,-8.10696e-18,-8.10696e-18,9.38729e-12,6.7322e-11,7.70503e-11
387,7.76e-07,17.7885,68921,8e+08,-1.05733e-19,-1.05733e-19,-1.05733e-19,3.42889e-13,9261,1e+08,-7.56953e-18,-7.56953e-18,-7.56953e-18,9.30688e-12,6.73967e-11,7.70464e-11
388,7.78e-07,17.822,68921,8e+08,7.84657e-20,7.84657e-20,7.84657e-20,3.44699e-13,9261,1e+08,-7.11516e-18,-7.11516e-18,-7.11516e-18,9.23218e-12,6.74658e-11,7.70427e-11
389,7.8e-07,17.856,68921,8e+08,5.65905e-19,5.65905e-19,5.65905e-19,3.46515e-13,9261,1e+08,-6.59466e-18,-6.59466e-18,-6.59466e-18,9.16256e-12,6.75293e-11,7.70384e-11
390,7.82e-07,17.8899,68921,8e+08,2.78608e-19,2.78608e-19,2.78608e-19,3.48337e-13,9261,1e+08,-6.09184e-18,-6.09184e-18,-6.09184e-18,9.09769e-12,6.75888e-11,7.70348e-11
391,7.84e-07,18.023,68921,8e+08,2.48267e-19,2.48267e-19,2.48267e-19,3.50165e-13,9261,1e+08,-5.59133e-18,-5.59133e-18,-5.59133e-18,9.03723e-12,6.76438e-11,7.70312e-11
392,7.86e-07,18.0562,68921,8e+08,2.32182e-19,2.32182e-19,2.32182e-19,3.52e-13,9261,1e+08,-5.13376e-18,-5.13376e-18,-5.13376e-18,8.98131e-12,6.76943e-11,7.70277e-11
393,7.88e-07,18.089,68921,8e+08,8.45245e-20,8.45245e-20,8.45245e-20,3.53841e-13,9261,1e+08,-4.68931e-18,-4.68931e-18,-4.68931e-18,8.93001e-12,6.77404e-11,7.70242e-11
394,7.9e-07,18.1219,68921,8e+08,-5.94537e-20,-5.94537e-20,-5.94537e-20,3.55688e-13,9261,1e+08,-4.18113e-18,-4.18113e-18,-4.18113e-18,8.88415e-12,6.77809e-11,7.70207e-11
395,7.92e-07,18.1566,68921,8e+08,-1.146e-19,-1.146e-19,-1.146e-19,3.57542e-13,9261,1e+08,-3.74396e-18,-3.74396e-18,-3.74396e-18,8.84343e-12,6.78158e-11,7.70168e-11
396,7.94e-07,18.1911,68921,8e+08,4.10417e-20,4.10417e-20,4.10417e-20,3.59402e-13,9261,1e+08,-3.262e-18,-3.262e-18,-3.262e-18,8.8073e-12,6.78456e-11,7.70123e-11
397,7.96e-07,18.2734,68921,8e+08,-5.96009e-20,-5.96009e-20,-5.96009e-20,3.61267e-13,9261,1e+08,-2.84557e-18,-2.84557e-18,-2.84557e-18,8.77634e-12,6.78709e-11,7.70085e-11
398,7.98e-07,18.3181,68921,8e+08,-1.20224e-19,-1.20224e-19,-1.20224e-19,3.63139e-13,9261,1e+08,-2.33278e-18,-2.33278e-18,-2.33278e-18,8.75025e-12,6.78911e-11,7.70045e-11
399,8e-07,18.3501,68921,8e+08,-6.83862e-20,-6.83862e-20,-6.83862e-20,3.65017e-13,9261,1e+08,-1.86096e-18,-1.86096e-18,-1.86096e-18,8.7291e-12,6.79072e-11,7.70013e-11
400,8.02e-07,18.3848,68921,8e+08,-2.16648e-20,-2.16648e-20,-2.16648e-20,3.66901e-13,9261,1e+08,-1.38297e-18,-1.38297e-18,-1.38297e-18,8.71259e-12,6.79178e-11,7.69973e-11
401,8.04e-07,18.5161,68921,8e+08,-2.05833e-19,-2.05833e-19,-2.05833e-19,3.6879e-13,9261,1e+08,-9.11187e-19,-9.11187e-19,-9.11187e-19,8.70127e-12,6.7924e-11,7.6994e-11
402,8.06e-07,18.5466,68921,8e+08,-3.76641e-19,-3.76641e-19,-3.76641e-19,3.70685e-13,9261,1e+08,-4.19718e-19,-4.19718e-19,-4.19718e-19,8.69481e-12,6.79264e-11,7.69919e-11
403,8.08e-07,18.5785,68921,8e+08,-8.36653e-20,-8.36653e-20,-8.36653e-20,3.72586e-13,9261,1e+08,4.34646e-20,4.34646e-20,4.34646e-20,8.6931e-12,6.79242e-11,7.69899e-11
404,8.1e-07,18.6095,68921,8e+08,9.67196e-20,9.67196e-20,9.67196e-20,3.74492e-13,9261,1e+08,5.65256e-19,5.65256e-19,5.65256e-19,8.69576e-12,6.79174e-11,7.69877e-11
405,8.12e-07,18.6401,68921,8e+08,4.78357e-20,4.78357e-20,4.78357e-20,3.76404e-13,9261,1e+08,1.03705e-18,1.03705e-18,1.03705e-18,8.70342e-12,6.79059e-11,7.69858e-11
406,8.14e-07,18.6713,68921,8e+08,-8.83074e-20,-8.83074e-20,-8.83074e-20,3.78321e-13,9261,1e+08,1.4928e-18,1.4928e-18,1.4928e-18,8.71561e-12,6.789e-11,7.69839e-11
407,8.16e-07,18.7022,68921,8e+08,-1.72524e-19,-1.72524e-19,-1.72524e-19,3.80243e-13,9261,1e+08,2.03235e-18,2.03235e-18,2.03235e-18,8.73247e-12,6.78691e-11,7.69818e-11
408,8.18e-07,18.7561,68921,8e+08,7.71396e-20,7.71396e-20,7.71396e-20,3.82171e-13,9261,1e+08,2.4921e-18,2.4921e-18,2.4921e-18,8.75475e-12,6.78433e-11,7.69802e-11
409,8.2e-07,18.7956,68921,8e+08,1.14792e-19,1.14792e-19,1.14792e-19,3.84104e-13,9261,1e+08,2.93695e-18,2.93695e-18,2.93695e-18,8.78139e-12,6.78125e-11,7.69779e-11
410,8.22e-07,18.8295,68921,8e+08,-7.19488e-20,-7.19488e-20,-7.19488e-20,3.86042e-13,9261,1e+08,3.39049e-18,3.39049e-18,3.39049e-18,8.813e-12,6.77767e-11,7.69758e-11
411,8.24e-07,18.9612,68921,8e+08,-2.00089e-19,-2.00089e-19,-2.00089e-19,3.87985e-13,9261,1e+08,3.87801e-18,3.87801e-18,3.87801e-18,8.84881e-12,6.7737e-11,7.69738e-11
412,8.26e-07,18.9897,68921,8e+08,-1.56341e-19,-1.56341e-19,-1.56341e-19,3.89932e-13,9261,1e+08,4.38089e-18,4.38089e-18,4.38089e-18,8.88916e-12,6.76923e-11,7.69714e-11
413,8.28e-07,19.0186,68921,8e+08,-1.78164e-19,-1.78164e-19,-1.78164e-19,3.91885e-13,9261,1e+08,4.86882e-18,4.86882e-18,4.86882e-18,8.93374e-12,6.76424e-11,7.6968e-11
414,8.3e-07,19.0495,68921,8e+08,-3.15947e-19,-3.15947e-19,-3.15947e-19,3.93843e-13,9261,1e+08,5.3211e-18,5.3211e-18,5.3211e-18,8.98362e-12,6.75871e-11,7.69645e-11
415,8.32e-07,19.0799,68921,8e+08,-4.98286e-19,-4.98286e-19,-4.98286e-19,3.95806e-13,9261,1e+08,5.75766e-18,5.75766e-18,5.75766e-18,9.0381e-12,6.75271e-11,7.6961e-11
416,8.34e-07,19.1104,68921,8e+08,-4.65759e-19,-4.65759e-19,-4.65759e-19,3.97773e-13,9261,1e+08,6.15891e-18,6.15891e-18,6.15891e-18,9.09677e-12,6.7463e-11,7.69575e-11
417,8.36e-07,19.1405,68921,8e+08,-2.55168e-19,-2.55168e-19,-2.55168e-19,3.99745e-13,9261,1e+08,6.60781e-18,6.60781e-18,6.60781e-18,9.15963e-12,6.73956e-11,7.6955e-11
418,8.38e-07,19.1707,68921,8e+08,-3.89367e-19,-3.89367e-19,-3.89367e-19,4.0172e-13,9261,1e+08,7.00769e-18,7.00769e-18,7.00769e-18,9.22675e-12,6.73246e-11,7.69531e-11
419,8.4e-07,19.203,68921,8e+08,-3.45637e-19,-3.45637e-19,-3.45637e-19,4.037e-13,9261,1e+08,7.46893e-18,7.46893e-18,7.46893e-18,9.29865e-12,6.72491e-11,7.69514e-11
420,8.42e-07,19.2352,68921,8e+08,-1.06974e-19,-1.06974e-19,-1.06974e-19,4.05684e-13,9261,1e+08,7.90231e-18,7.90231e-18,7.90231e-18,9.37479e-12,6.71697e-11,7.69502e-11
421,8.44e-07,19.3647,68921,8e+08,-1.92948e-19,-1.92948e-19,-1.92948e-19,4.07672e-13,9261,1e+08,8.33149e-18,8.33149e-18,8.33149e-18,9.45499e-12,6.70864e-11,7.6949e-11
422,8.46e-07,19.4593,68921,8e+08,-3.13277e-19,-3.13277e-19,-3.13277e-19,4.09664e-13,9261,1e+08,8.76194e-18,8.76194e-18,8.76194e-18,9.53908e-12,6.69992e-11,7.69479e-11
423,8.48e-07,19.5127,68921,8e+08,-3.91477e-19,-3.91477e-19,-3.91477e-19,4.1166e-13,9261,1e+08,9.16655e-18,9.16655e-18,9.16655e-18,9.62729e-12,6.69084e-11,7.69473e-11
424,8.5e-07,19.5457,68921,8e+08,-4.40605e-19,-4.40605e-19,-4.40605e-19,4.13661e-13,9261,1e+08,9.57699e-18,9.57699e-18,9.57699e-18,9.71928e-12,6.6814e-11,7.69469e-11
425,8.52e-07,19.5822,68921,8e+08,-5.91013e-19,-5.91013e-19,-5.91013e-19,4.15665e-13,9261,1e+08,1.00238e-17,1.00238e-17,1.00238e-17,9.81483e-12,6.67168e-11,7.69473e-11
426,8.54e-07,19.6185,68921,8e+08,-7.16198e-19,-7.16198e-19,-7.16198e-19,4.17673e-13,9261,1e+08,1.04299e-17,1.04299e-17,1.04299e-17,9.91371e-12,6.66165e-11,7.69479e-11
427,8.56e-07,19.6527,68921,8e+08,-7.86396e-19,-7.86396e-19,-7.86396e-19,4.19685e-13,9261,1e+08,1.08413e-17,1.08413e-17,1.08413e-17,1.00158e-11,6.65135e-11,7.6949e-11
428,8.58e-07,19.6877,68921,8e+08,-8.37e-19,-8.37e-19,-8.37e-19,4.217e-13,9261,1e+08,1.12294e-17,1.12294e-17,1.12294e-17,1.0121e-11,6.64068e-11,7.69494e-11
429,8.6e-07,19.721,68921,8e+08,-9.81894e-19,-9.81894e-19,-9.81894e-19,4.2372e-13,9261,1e+08,1.16196e-17,1.16196e-17,1.16196e-17,1.023e-11,6.6297e-11,7.69507e-11
430,8.62e-07,19.7553,68921,8e+08,-1.01095e-18,-1.01095e-18,-1.01095e-18,4.25742e-13,9261,1e+08,1.20505e-17,1.20505e-17,1.20505e-17,1.03419e-11,6.61834e-11,7.69511e-11
431,8.64e-07,19.8885,68921,8e+08,-8.07322e-19,-8.07322e-19,-8.07322e-19,4.27768e-13,9261,1e+08,1.24502e-17,1.24502e-17,1.24502e-17,1.04569e-11,6.60659e-11,7.69506e-11
432,8.66e-07,19.9224,68921,8e+08,-6.82981e-19,-6.82981e-19,-6.82981e-19,4.29796e-13,9261,1e+08,1.2866e-17,1.2866e-17,1.2866e-17,1.05748e-11,6.59454e-11,7.69499e-11
433,8.68e-07,19.9577,68921,8e+08,-8.3276e-19,-8.3276e-19,-8.3276e-19,4.31828e-13,9261,1e+08,1.32542e-17,1.32542e-17,1.32542e-17,1.06953e-11,6.58224e-11,7.69495e-11
434,8.7e-07,20.0147,68921,8e+08,-9.66442e-19,-9.66442e-19,-9.66442e-19,4.33862e-13,9261,1e+08,1.36447e-17,1.36447e-17,1.36447e-17,1.08185e-11,6.56971e-11,7.69495e-11
435,8.72e-07,20.0609,68921,8e+08,-1.04934e-18,-1.04934e-18,-1.04934e-18,4.359e-13,9261,1e+08,1.40104e-17,1.40104e-17,1.40104e-17,1.09443e-11,6.55692e-11,7.69494e-11
436,8.74e-07,20.1055,68921,8e+08,-9.47861e-19,-9.47861e-19,-9.47861e-19,4.37941e-13,9261,1e+08,1.43969e-17,1.43969e-17,1.43969e-17,1.10723e-11,6.54399e-11,7.69501e-11
437,8.76e-07,20.14,68921,8e+08,-9.85132e-19,-9.85132e-19,-9.85132e-19,4.39985e-13,9261,1e+08,1.47568e-17,1.47568e-17,1.47568e-17,1.12027e-11,6.53075e-11,7.69502e-11
438,8.78e-07,20.1737,68921,8e+08,-9.72861e-19,-9.72861e-19,-9.72861e-19,4.42032e-13,9261,1e+08,1.51474e-17,1.51474e-17,1.51474e-17,1.13352e-11,6.51722e-11,7.69495e-11
439,8.8e-07,20.2069,68921,8e+08,-9.15373e-19,-9.15373e-19,-9.15373e-19,4.44083e-13,9261,1e+08,1.55107e-17,1.55107e-17,1.55107e-17,1.14701e-11,6.50337e-11,7.69479e-11
440,8.82e-07,20.2408,68921,8e+08,-9.35528e-19,-9.35528e-19,-9.35528e-19,4.46136e-13,9261,1e+08,1.58711e-17,1.58711e-17,1.58711e-17,1.1607e-11,6.48925e-11,7.69456e-11
441,8.84e-07,20.3778,68921,8e+08,-1.06814e-18,-1.06814e-18,-1.06814e-18,4.48191e-13,9261,1e+08,1.62362e-17,1.62362e-17,1.62362e-17,1.17458e-11,6.47501e-11,7.69441e-11
442,8.86e-07,20.4107,68921,8e+08,-1.18641e-18,-1.18641e-18,-1.18641e-18,4.5025e-13,9261,1e+08,1.66042e-17,1.66042e-17,1.66042e-17,1.18868e-11,6.46068e-11,7.69439e-11
443,8.88e-07,20.4444,68921,8e+08,-1.22671e-18,-1.22671e-18,-1.22671e-18,4.52311e-13,9261,1e+08,1.69568e-17,1.69568e-17,1.69568e-17,1.20297e-11,6.44625e-11,7.69445e-11
444,8.9e-07,20.4811,68921,8e+08,-1.09464e-18,-1.09464e-18,-1.09464e-18,4.54376e-13,9261,1e+08,1.73108e-17,1.73108e-17,1.73108e-17,1.21741e-11,6.43168e-11,7.69453e-11
445,8.92e-07,20.5601,68921,8e+08,-8.98778e-19,-8.98778e-19,-8.98778e-19,4.56443e-13,9261,1e+08,1.76453e-17,1.76453e-17,1.76453e-17,1.23201e-11,6.41698e-11,7.69463e-11
446,8.94e-07,20.5978,68921,8e+08,-1.13978e-18,-1.13978e-18,-1.13978e-18,4.58512e-13,9261,1e+08,1.79723e-17,1.79723e-17,1.79723e-17,1.24674e-11,6.4021e-11,7.6947e-11
447,8.96e-07,20.634,68921,8e+08,-1.22332e-18,-1.22332e-18,-1.22332e-18,4.60583e-13,9261,1e+08,1.83149e-17,1.83149e-17,1.83149e-17,1.26159e-11,6.38708e-11,7.69473e-11
448,8.98e-07,20.6676,68921,8e+08,-1.23266e-18,-1.23266e-18,-1.23266e-18,4.62657e-13,9261,1e+08,1.86456e-17,1.86456e-17,1.86456e-17,1.27661e-11,6.37192e-11,7.6948e-11
449,9e-07,20.7017,68921,8e+08,-1.12361e-18,-1.12361e-18,-1.12361e-18,4.64732e-13,9261,1e+08,1.8975e-17,1.8975e-17,1.8975e-17,1.29173e-11,6.35655e-11,7.69475e-11
450,9.02e-07,20.7368,68921,8e+08,-1.16902e-18,-1.16902e-18,-1.16902e-18,4.66811e-13,9261,1e+08,1.9291e-17,1.9291e-17,1.9291e-17,1.30694e-11,6.34118e-11,7.6948e-11
451,9.04e-07,20.8683,68921,8e+08,-1.31163e-18,-1.31163e-18,-1.31163e-18,4.68892e-13,9261,1e+08,1.95985e-17,1.95985e-17,1.95985e-17,1.32221e-11,6.32589e-11,7.69499e-11
452,9.06e-07,20.9027,68921,8e+08,-1.20841e-18,-1.20841e-18,-1.20841e-18,4.70975e-13,9261,1e+08,1.98975e-17,1.98975e-17,1.98975e-17,1.33751e-11,6.31055e-11,7.69515e-11
453,9.08e-07,20.9362,68921,8e+08,-1.27189e-18,-1.27189e-18,-1.27189e-18,4.7306e-13,9261,1e+08,2.01895e-17,2.01895e-17,2.01895e-17,1.35283e-11,6.29507e-11,7.6952e-11
454,9.1e-07,20.969,68921,8e+08,-1.31159e-18,-1.31159e-18,-1.31159e-18,4.75148e-13,9261,1e+08,2.04939e-17,2.04939e-17,2.04939e-17,1.36824e-11,6.27948e-11,7.69523e-11
455,9.12e-07,21.0027,68921,8e+08,-1.39444e-18,-1.39444e-18,-1.39444e-18,4.77239e-13,9261,1e+08,2.07772e-17,2.07772e-17,2.07772e-17,1.38364e-11,6.2639e-11,7.69526e-11
456,9.14e-07,21.037,68921,8e+08,-1.19896e-18,-1.19896e-18,-1.19896e-18,4.79331e-13,9261,1e+08,2.10588e-17,2.10588e-17,2.10588e-17,1.39902e-11,6.24829e-11,7.69524e-11
457,9.16e-07,21.1127,68921,8e+08,-1.34626e-18,-1.34626e-18,-1.34626e-18,4.81426e-13,9261,1e+08,2.1331e-17,2.1331e-17,2.1331e-17,1.41444e-11,6.23261e-11,7.69519e-11
458,9.18e-07,21.1481,68921,8e+08,-1.37749e-18,-1.37749e-18,-1.37749e-18,4.83523e-13,9261,1e+08,2.15974e-17,2.15974e-17,2.15974e-17,1.42981e-11,6.21688e-11,7.69504e-11
459,9.2e-07,21.185,68921,8e+08,-9.7827e-19,-9.7827e-19,-9.7827e-19,4.85622e-13,9261,1e+08,2.18679e-17,2.18679e-17,2.18679e-17,1.44513e-11,6.20119e-11,7.69488e-11
460,9.22e-07,21.2193,68921,8e+08,-9.96301e-19,-9.96301e-19,-9.96301e-19,4.87722e-13,9261,1e+08,2.21225e-17,2.21225e-17,2.21225e-17,1.46038e-11,6.18572e-11,7.69487e-11
461,9.24e-07,21.3536,68921,8e+08,-1.14691e-18,-1.14691e-18,-1.14691e-18,4.89825e-13,9261,1e+08,2.2377e-17,2.2377e-17,2.2377e-17,1.47554e-11,6.17045e-11,7.69496e-11
462,9.26e-07,21.3871,68921,8e+08,-1.23469e-18,-1.23469e-18,-1.23469e-18,4.91929e-13,9261,1e+08,2.26172e-17,2.26172e-17,2.26172e-17,1.49059e-11,6.15516e-11,7.69493e-11
463,9.28e-07,21.4203,68921,8e+08,-1.29946e-18,-1.29946e-18,-1.29946e-18,4.94036e-13,9261,1e+08,2.28623e-17,2.28623e-17,2.28623e-17,1.50556e-11,6.13984e-11,7.69481e-11
464,9.3e-07,21.4539,68921,8e+08,-1.28075e-18,-1.28075e-18,-1.28075e-18,4.96145e-13,9261,1e+08,2.31011e-17,2.31011e-17,2.31011e-17,1.5204e-11,6.1247e-11,7.69472e-11
465,9.32e-07,21.4867,68921,8e+08,-1.36935e-18,-1.36935e-18,-1.36935e-18,4.98256e-13,9261,1e+08,2.33241e-17,2.33241e-17,2.33241e-17,1.5351e-11,6.10977e-11,7.6947e-11
466,9.34e-07,21.5211,68921,8e+08,-1.53256e-18,-1.53256e-18,-1.53256e-18,5.0037e-13,9261,1e+08,2.35404e-17,2.35404e-17,2.35404e-17,1.54963e-11,6.09504e-11,7.69471e-11
467,9.36e-07,21.5555,68921,8e+08,-1.66038e-18,-1.66038e-18,-1.66038e-18,5.02486e-13,9261,1e+08,2.37558e-17,2.37558e-17,2.37558e-17,1.56397e-11,6.08058e-11,7.69481e-11
468,9.38e-07,21.615,68921,8e+08,-1.36355e-18,-1.36355e-18,-1.36355e-18,5.04604e-13,9261,1e+08,2.3967e-17,2.3967e-17,2.3967e-17,1.57813e-11,6.06644e-11,7.69503e-11
469,9.4e-07,21.6619,68921,8e+08,-1.30113e-18,-1.30113e-18,-1.30113e-18,5.06723e-13,9261,1e+08,2.41592e-17,2.41592e-17,2.41592e-17,1.59213e-11,6.05246e-11,7.69526e-11
470,9.42e-07,21.705,68921,8e+08,-1.48336e-18,-1.48336e-18,-1.48336e-18,5.08845e-13,9261,1e+08,2.43481e-17,2.43481e-17,2.43481e-17,1.60595e-11,6.0387e-11,7.69553e-11
471,9.44e-07,21.8416,68921,8e+08,-1.66717e-18,-1.66717e-18,-1.66717e-18,5.10969e-13,9261,1e+08,2.45457e-17,2.45457e-17,2.45457e-17,1.61953e-11,6.02526e-11,7.69588e-11
472,9.46e-07,21.8753,68921,8e+08,-1.62073e-18,-1.62073e-18,-1.62073e-18,5.13095e-13,9261,1e+08,2.47232e-17,2.47232e-17,2.47232e-17,1.63287e-11,6.01206e-11,7.69624e-11
473,9.48e-07,21.9089,68921,8e+08,-1.36282e-18,-1.36282e-18,-1.36282e-18,5.15223e-13,9261,1e+08,2.48854e-17,2.48854e-17,2.48854e-17,1.64596e-11,5.9991e-11,7.69658e-11
474,9.5e-07,21.9439,68921,8e+08,-1.47699e-18,-1.47699e-18,-1.47699e-18,5.17353e-13,9261,1e+08,2.50379e-17,2.50379e-17,2.50379e-17,1.6588e-11,5.98633e-11,7.69687e-11
475,9.52e-07,21.9778,68921,8e+08,-1.57057e-18,-1.57057e-18,-1.57057e-18,5.19485e-13,9261,1e+08,2.52121e-17,2.52121e-17,2.52121e-17,1.67141e-11,5.97383e-11,7.69719e-11
476,9.54e-07,22.0111,68921,8e+08,-1.6364e-18,-1.6364e-18,-1.6364e-18,5.2162e-13,9261,1e+08,2.53622e-17,2.53622e-17,2.53622e-17,1.68372e-11,5.96161e-11,7.6975e-11
477,9.56e-07,22.0441,68921,8e+08,-1.68711e-18,-1.68711e-18,-1.68711e-18,5.23757e-13,9261,1e+08,2.55076e-17,2.55076e-17,2.55076e-17,1.69573e-11,5.94967e-11,7.69778e-11
478,9.58e-07,22.0771,68921,8e+08,-1.75202e-18,-1.75202e-18,-1.75202e-18,5.25896e-13,9261,1e+08,2.56382e-17,2.56382e-17,2.56382e-17,1.70748e-11,5.93814e-11,7.69821e-11
479,9.6e-07,22.1102,68921,8e+08,-1.7098e-18,-1.7098e-18,-1.7098e-18,5.28038e-13,9261,1e+08,2.57649e-17,2.57649e-17,2.57649e-17,1.71888e-11,5.92693e-11,7.69861e-11
480,9.62e-07,22.1466,68921,8e+08,-1.44722e-18,-1.44722e-18,-1.44722e-18,5.30182e-13,9261,1e+08,2.58861e-17,2.58861e-17,2.58861e-17,1.72994e-11,5.91608e-11,7.69903e-11
481,9.64e-07,22.3357,68921,8e+08,-1.59357e-18,-1.59357e-18,-1.59357e-18,5.32328e-13,9261,1e+08,2.5994e-17,2.5994e-17,2.5994e-17,1.74064e-11,5.90551e-11,7.69938e-11
482,9.66e-07,22.3767,68921,8e+08,-1.68667e-18,-1.68667e-18,-1.68667e-18,5.34477e-13,9261,1e+08,2.60917e-17,2.60917e-17,2.60917e-17,1.75096e-11,5.89529e-11,7.6997e-11
483,9.68e-07,22.4111,68921,8e+08,-1.72917e-18,-1.72917e-18,-1.72917e-18,5.36629e-13,9261,1e+08,2.61929e-17,2.61929e-17,2.61929e-17,1.76096e-11,5.8853e-11,7.69993e-11
484,9.7e-07,22.4451,68921,8e+08,-1.6236e-18,-1.6236e-18,-1.6236e-18,5.38783e-13,9261,1e+08,2.6278e-17,2.6278e-17,2.6278e-17,1.77057e-11,5.87568e-11,7.70013e-11
485,9.72e-07,22.4795,68921,8e+08,-1.68519e-18,-1.68519e-18,-1.68519e-18,5.40939e-13,9261,1e+08,2.63686e-17,2.63686e-17,2.63686e-17,1.77979e-11,5.86646e-11,7.70034e-11
486,9.74e-07,22.5124,68921,8e+08,-1.72522e-18,-1.72522e-18,-1.72522e-18,5.43099e-13,9261,1e+08,2.64383e-17,2.64383e-17,2.64383e-17,1.78868e-11,5.8576e-11,7.70059e-11
